INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182068515,3301,Verbal Disputes,VERBAL DISPUTE,B3,463,,26/08/2018 19:29,2018,8,Sunday,19,Part Three,FRANKLIN HILL AVE,42.29558507,-71.09158038,"(42.29558507, -71.09158038)"
I182068514,613,Larceny,LARCENY SHOPLIFTING,D4,168,,26/08/2018 18:30,2018,8,Sunday,18,Part One,WASHINGTON ST,42.33816387,-71.07461217,"(42.33816387, -71.07461217)"
I182068513,1109,Fraud,FRAUD - WIRE,A1,105,,26/08/2018 18:30,2018,8,Sunday,18,Part Two,FRANKLIN ST,42.35603279,-71.05919355,"(42.35603279, -71.05919355)"
I182068512,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,936,,26/08/2018 20:08,2018,8,Sunday,20,Part Three,JOYCE HAYES WAY,42.33809641,-71.05418821,"(42.33809641, -71.05418821)"
I182068511,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,D4, ,,26/08/2018 20:27,2018,8,Sunday,20,Part Three,COLUMBUS SQ,,,"(0.00000000, 0.00000000)"
I182068510,3201,Property Lost,PROPERTY - LOST,C6,913,,16/08/2018 12:00,2018,8,Thursday,12,Part Three,HARBOR CREST CT,42.31961263,-71.04566609,"(42.31961263, -71.04566609)"
I182068509,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D14,760,,26/08/2018 18:50,2018,8,Sunday,18,Part Three,BROOKS ST,42.35237315,-71.16319479,"(42.35237315, -71.16319479)"
I182068507,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,782,,25/08/2018 23:30,2018,8,Saturday,23,Part One,SAUNDERS ST,42.35395103,-71.14184364,"(42.35395103, -71.14184364)"
I182068506,613,Larceny,LARCENY SHOPLIFTING,D4,142,,26/08/2018 19:30,2018,8,Sunday,19,Part One,BOYLSTON ST,42.34815229,-71.08450821,"(42.34815229, -71.08450821)"
I182068504,3115,Investigate Person,INVESTIGATE PERSON,A1, ,,26/08/2018 18:40,2018,8,Sunday,18,Part Three,CAUSEWAY ST,,,"(0.00000000, 0.00000000)"
I182068502,2629,Harassment,HARASSMENT,B3,435,,26/08/2018 19:40,2018,8,Sunday,19,Part Two,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
I182068502,2647,Other,THREATS TO DO BODILY HARM,B3,435,,26/08/2018 19:40,2018,8,Sunday,19,Part Two,PEACEVALE RD,42.28716674,-71.07633479,"(42.28716674, -71.07633479)"
I182068501,3201,Property Lost,PROPERTY - LOST,A7,26,,26/08/2018 02:00,2018,8,Sunday,2,Part Three,MERIDIAN ST,42.37594469,-71.03911786,"(42.37594469, -71.03911786)"
I182068500,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,288,,26/08/2018 19:07,2018,8,Sunday,19,Part Three,WASHINGTON ST,42.32974821,-71.08454012,"(42.32974821, -71.08454012)"
I182068499,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,E13,577,,26/08/2018 19:04,2018,8,Sunday,19,Part Three,WASHINGTON ST,42.31408519,-71.09998685,"(42.31408519, -71.09998685)"
I182068498,3410,Towed,TOWED MOTOR VEHICLE,A1,84,,26/08/2018 18:31,2018,8,Sunday,18,Part Three,HANOVER ST,42.36379365,-71.05447076,"(42.36379365, -71.05447076)"
I182068497,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,436,,26/08/2018 18:41,2018,8,Sunday,18,Part Two,TORREY ST,42.28761226,-71.07166865,"(42.28761226, -71.07166865)"
I182068496,3115,Investigate Person,INVESTIGATE PERSON,C11,345,,26/08/2018 17:00,2018,8,Sunday,17,Part Three,HOMES AVE,42.30344073,-71.06674608,"(42.30344073, -71.06674608)"
I182068493,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,173,,25/08/2018 22:44,2018,8,Saturday,22,Part Two,KNEELAND ST,42.34958657,-71.05735762,"(42.34958657, -71.05735762)"
I182068492,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E5,696,,26/08/2018 02:00,2018,8,Sunday,2,Part Two,WELD ST,42.29184853,-71.15597364,"(42.29184853, -71.15597364)"
I182068491,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,271,,26/08/2018 18:11,2018,8,Sunday,18,Part Two,HARRISON AVE,42.33401829,-71.07638124,"(42.33401829, -71.07638124)"
I182068490,3301,Verbal Disputes,VERBAL DISPUTE,B3,431,,26/08/2018 17:49,2018,8,Sunday,17,Part Three,CALLENDER ST,42.28855818,-71.0883947,"(42.28855818, -71.08839470)"
I182068489,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,C11,380,,26/08/2018 17:22,2018,8,Sunday,17,Part Three,SYLVESTER RD,42.28464933,-71.04754537,"(42.28464933, -71.04754537)"
I182068488,3201,Property Lost,PROPERTY - LOST,C11,385,,26/08/2018 18:52,2018,8,Sunday,18,Part Three,GALLIVAN BLVD,42.28410589,-71.04608937,"(42.28410589, -71.04608937)"
I182068487,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1, ,,25/08/2018 12:25,2018,8,Saturday,12,Part Three,BEACON ST,,,"(0.00000000, 0.00000000)"
I182068486,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,351,,26/08/2018 18:51,2018,8,Sunday,18,Part One,ADAMS ST,42.30029712,-71.05902229,"(42.30029712, -71.05902229)"
I182068485,613,Larceny,LARCENY SHOPLIFTING,A1,105,,26/08/2018 15:31,2018,8,Sunday,15,Part One,SUMMER ST,42.35521625,-71.06012863,"(42.35521625, -71.06012863)"
I182068484,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",, ,,26/08/2018 17:25,2018,8,Sunday,17,Part Two,,42.33263617,-71.0722749,"(42.33263617, -71.07227490)"
I182068481,3410,Towed,TOWED MOTOR VEHICLE,D4,149,,26/08/2018 16:59,2018,8,Sunday,16,Part Three,COLUMBUS AVE,42.3440235,-71.077549,"(42.34402350, -71.07754900)"
I182068480,3114,Investigate Property,INVESTIGATE PROPERTY,D14,807,,26/08/2018 14:58,2018,8,Sunday,14,Part Three,ANTWERP ST,42.3623344,-71.13838138,"(42.36233440, -71.13838138)"
I182068479,3301,Verbal Disputes,VERBAL DISPUTE,E18,502,,26/08/2018 17:05,2018,8,Sunday,17,Part Three,JEWETT ST,42.28570914,-71.11730039,"(42.28570914, -71.11730039)"
I182068478,3301,Verbal Disputes,VERBAL DISPUTE,B2,260,,26/08/2018 17:32,2018,8,Sunday,17,Part Three,WOODWARD PARK ST,42.31862926,-71.07271365,"(42.31862926, -71.07271365)"
I182068477,3301,Verbal Disputes,VERBAL DISPUTE,C6,936,,26/08/2018 08:06,2018,8,Sunday,8,Part Three,CROWLEY-ROGERS WAY,42.33985505,-71.05439202,"(42.33985505, -71.05439202)"
I182068476,3201,Property Lost,PROPERTY - LOST,D4,159,,26/08/2018 09:00,2018,8,Sunday,9,Part Three,UPTON ST,42.34243222,-71.07225766,"(42.34243222, -71.07225766)"
I182068474,3201,Property Lost,PROPERTY - LOST,D4,598,,26/08/2018 17:37,2018,8,Sunday,17,Part Three,DALTON ST,42.34634313,-71.08482013,"(42.34634313, -71.08482013)"
I182068473,3114,Investigate Property,INVESTIGATE PROPERTY,D4,132,,26/08/2018 17:39,2018,8,Sunday,17,Part Three,BERKELEY ST,42.35382339,-71.07431649,"(42.35382339, -71.07431649)"
I182068472,3115,Investigate Person,INVESTIGATE PERSON,B3,427,,26/08/2018 11:30,2018,8,Sunday,11,Part Three,BABSON ST,42.27543421,-71.09234389,"(42.27543421, -71.09234389)"
I182068471,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,84,,26/08/2018 14:00,2018,8,Sunday,14,Part Three,PRINCE ST,42.36520283,-71.05546906,"(42.36520283, -71.05546906)"
I182068470,3115,Investigate Person,INVESTIGATE PERSON,E5,941,,26/08/2018 17:06,2018,8,Sunday,17,Part Three,BROOKWAY RD,42.29396688,-71.11893964,"(42.29396688, -71.11893964)"
I182068469,613,Larceny,LARCENY SHOPLIFTING,E18,522,,26/08/2018 17:28,2018,8,Sunday,17,Part One,HYDE PARK AVE,42.2518944,-71.1253531,"(42.25189440, -71.12535310)"
I182068468,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,765,,26/08/2018 17:00,2018,8,Sunday,17,Part Three,NEWCASTLE RD,42.35380022,-71.16050525,"(42.35380022, -71.16050525)"
I182068467,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,234,,19/08/2018 00:00,2018,8,Sunday,0,Part One,TICKNOR ST,42.33008163,-71.03598276,"(42.33008163, -71.03598276)"
I182068466,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,E13, ,,26/08/2018 15:05,2018,8,Sunday,15,Part Three,ARBORWAY,,,"(0.00000000, 0.00000000)"
I182068465,2647,Other,THREATS TO DO BODILY HARM,E5,691,,24/08/2018 10:00,2018,8,Friday,10,Part Two,CENTRE ST,42.28709355,-71.14822128,"(42.28709355, -71.14822128)"
I182068465,619,Larceny,LARCENY ALL OTHERS,E5,691,,24/08/2018 10:00,2018,8,Friday,10,Part One,CENTRE ST,42.28709355,-71.14822128,"(42.28709355, -71.14822128)"
I182068464,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,624,,18/08/2018 21:30,2018,8,Saturday,21,Part Three,BOYLSTON ST,42.34489594,-71.09659186,"(42.34489594, -71.09659186)"
I182068463,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D14, ,,26/08/2018 17:20,2018,8,Sunday,17,Part One,GLENVILLE AVE,,,"(0.00000000, 0.00000000)"
I182068462,3501,Missing Person Reported,MISSING PERSON,E18,479,,26/08/2018 16:10,2018,8,Sunday,16,Part Three,GREENFIELD RD,42.270292,-71.10523477,"(42.27029200, -71.10523477)"
I182068461,3007,Medical Assistance,SUDDEN DEATH,C11,393,,26/08/2018 13:07,2018,8,Sunday,13,Part Three,DRACUT ST,42.28741838,-71.0619078,"(42.28741838, -71.06190780)"
I182068460,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,177,,26/08/2018 17:07,2018,8,Sunday,17,Part Two,00 MASS AVE,,,"(0.00000000, 0.00000000)"
I182068459,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C6,177,,26/08/2018 16:45,2018,8,Sunday,16,Part Two,,,,"(0.00000000, 0.00000000)"
I182068459,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C6,177,,26/08/2018 16:45,2018,8,Sunday,16,Part Two,,,,"(0.00000000, 0.00000000)"
I182068458,3115,Investigate Person,INVESTIGATE PERSON,A7,24,,26/08/2018 15:36,2018,8,Sunday,15,Part Three,TRENTON ST,42.37887838,-71.03643423,"(42.37887838, -71.03643423)"
I182068457,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,C6,214,,26/08/2018 16:59,2018,8,Sunday,16,Part Two,W BROADWAY,42.336112,-71.04665434,"(42.33611200, -71.04665434)"
I182068454,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,914,,26/08/2018 15:22,2018,8,Sunday,15,Part Three,GENERAL LAWRENCE J LOGAN ,42.32779674,-71.05435602,"(42.32779674, -71.05435602)"
I182068453,3115,Investigate Person,INVESTIGATE PERSON,E5,557,,26/08/2018 16:30,2018,8,Sunday,16,Part Three,WHITFORD ST,42.27886658,-71.12635068,"(42.27886658, -71.12635068)"
I182068452,613,Larceny,LARCENY SHOPLIFTING,D4,168,,26/08/2018 15:23,2018,8,Sunday,15,Part One,WASHINGTON ST,42.33816387,-71.07461217,"(42.33816387, -71.07461217)"
I182068451,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,418,,26/08/2018 16:40,2018,8,Sunday,16,Part Three,FULLER ST,42.28103722,-71.07573882,"(42.28103722, -71.07573882)"
I182068450,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,,25/08/2018 22:50,2018,8,Saturday,22,Part Three,BLUE HILL AVE,,,"(0.00000000, 0.00000000)"
I182068448,3116,Harbor Related Incidents,HARBOR INCIDENT / VIOLATION,, ,,26/08/2018 15:29,2018,8,Sunday,15,Part Three,,,,"(0.00000000, 0.00000000)"
I182068447,617,Larceny,LARCENY THEFT FROM BUILDING,A1,72,,26/08/2018 09:30,2018,8,Sunday,9,Part One,BOWDOIN ST,42.35832299,-71.06278436,"(42.35832299, -71.06278436)"
I182068446,1402,Vandalism,VANDALISM,B3,434,,26/08/2018 15:00,2018,8,Sunday,15,Part Two,NORFOLK ST,42.28694164,-71.07901655,"(42.28694164, -71.07901655)"
I182068444,613,Larceny,LARCENY SHOPLIFTING,A7,26,,26/08/2018 15:15,2018,8,Sunday,15,Part One,BORDER ST,42.37620267,-71.03979926,"(42.37620267, -71.03979926)"
I182068443,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B3,447,,26/08/2018 15:21,2018,8,Sunday,15,Part Three,MILLET ST,42.29528529,-71.07740522,"(42.29528529, -71.07740522)"
I182068442,619,Larceny,LARCENY ALL OTHERS,A1,112,,25/08/2018 02:30,2018,8,Saturday,2,Part One,WASHINGTON ST,42.35512339,-71.0608798,"(42.35512339, -71.06087980)"
I182068437,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,676,,26/08/2018 01:00,2018,8,Sunday,1,Part One,GUERNSEY ST,42.28749564,-71.14358992,"(42.28749564, -71.14358992)"
I182068436,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,451,,26/08/2018 14:39,2018,8,Sunday,14,Part Two,WHEATLAND AVE,42.29350272,-71.07344862,"(42.29350272, -71.07344862)"
I182068435,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13, ,,26/08/2018 14:59,2018,8,Sunday,14,Part Three,ARBORWAY,,,"(0.00000000, 0.00000000)"
I182068434,3115,Investigate Person,INVESTIGATE PERSON,C11,337,,26/08/2018 14:11,2018,8,Sunday,14,Part Three,EVERTON ST,42.30481467,-71.07218295,"(42.30481467, -71.07218295)"
I182068433,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,120,,25/08/2018 16:00,2018,8,Saturday,16,Part One,BOYLSTON ST,42.35249485,-71.06749962,"(42.35249485, -71.06749962)"
I182068432,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,112,,26/08/2018 14:50,2018,8,Sunday,14,Part Three,WASHINGTON ST,42.35512339,-71.0608798,"(42.35512339, -71.06087980)"
I182068431,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,328,,26/08/2018 14:48,2018,8,Sunday,14,Part One,QUINCY ST,42.31252546,-71.07389321,"(42.31252546, -71.07389321)"
I182068431,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,328,,26/08/2018 14:48,2018,8,Sunday,14,Part Two,QUINCY ST,42.31252546,-71.07389321,"(42.31252546, -71.07389321)"
I182068430,1402,Vandalism,VANDALISM,D4,625,,26/08/2018 15:11,2018,8,Sunday,15,Part Two,PARK DR,42.34389981,-71.09486424,"(42.34389981, -71.09486424)"
I182068428,617,Larceny,LARCENY THEFT FROM BUILDING,D4,160,,26/08/2018 14:59,2018,8,Sunday,14,Part One,MILFORD ST,42.34412614,-71.0698022,"(42.34412614, -71.06980220)"
I182068427,3821,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,D14, ,,26/08/2018 14:38,2018,8,Sunday,14,Part Three,COMMONWEALTH AVE,,,"(0.00000000, 0.00000000)"
I182068426,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B3, ,,26/08/2018 13:50,2018,8,Sunday,13,Part Three,BLUE HILL AVE,,,"(0.00000000, 0.00000000)"
I182068425,617,Larceny,LARCENY THEFT FROM BUILDING,A1,117,,15/08/2018 17:00,2018,8,Wednesday,17,Part One,WASHINGTON ST,42.35174282,-71.0627594,"(42.35174282, -71.06275940)"
I182068424,3207,Property Found,PROPERTY - FOUND,E5,714,,26/08/2018 12:00,2018,8,Sunday,12,Part Three,WASHINGTON ST,42.25794926,-71.1612288,"(42.25794926, -71.16122880)"
I182068423,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,461,,26/08/2018 14:06,2018,8,Sunday,14,Part Three,GRANT RD,42.30388306,-71.07505808,"(42.30388306, -71.07505808)"
I182068422,735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,324,,26/08/2018 13:45,2018,8,Sunday,13,Other,BLUE HILL AVE,42.31709355,-71.07802977,"(42.31709355, -71.07802977)"
I182068422,724,Auto Theft,AUTO THEFT,B2,324,,26/08/2018 13:45,2018,8,Sunday,13,Part One,BLUE HILL AVE,42.31709355,-71.07802977,"(42.31709355, -71.07802977)"
I182068421,3810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,D4, ,,26/08/2018 14:14,2018,8,Sunday,14,Part Three,,,,"(0.00000000, 0.00000000)"
I182068420,3410,Towed,TOWED MOTOR VEHICLE,B2,297,,26/08/2018 13:19,2018,8,Sunday,13,Part Three,ROCKLAND ST,42.32195809,-71.08351213,"(42.32195809, -71.08351213)"
I182068419,3115,Investigate Person,INVESTIGATE PERSON,B2,304,,26/08/2018 14:43,2018,8,Sunday,14,Part Three,DIMOCK ST,42.31949779,-71.09707352,"(42.31949779, -71.09707352)"
I182068418,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,191,,25/08/2018 13:30,2018,8,Saturday,13,Part One,DORCHESTER AVE,42.32743066,-71.05690362,"(42.32743066, -71.05690362)"
I182068417,3201,Property Lost,PROPERTY - LOST,B3,476,,26/08/2018 14:38,2018,8,Sunday,14,Part Three,BLUE HILL AVE,42.26817397,-71.09387677,"(42.26817397, -71.09387677)"
I182068415,1402,Vandalism,VANDALISM,B3,476,,25/08/2018 21:30,2018,8,Saturday,21,Part Two,BLUE HILL AVE,42.26817397,-71.09387677,"(42.26817397, -71.09387677)"
I182068414,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,C11,450,,06/08/2018 12:00,2018,8,Monday,12,Part Two,WASHINGTON ST,42.29131613,-71.07170293,"(42.29131613, -71.07170293)"
I182068413,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,138,,25/08/2018 13:21,2018,8,Saturday,13,Part Three,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
I182068412,2647,Other,THREATS TO DO BODILY HARM,D4,167,,26/08/2018 13:45,2018,8,Sunday,13,Part Two,E CANTON ST,42.33789065,-71.06919427,"(42.33789065, -71.06919427)"
I182068411,2647,Other,THREATS TO DO BODILY HARM,D4,141,,26/08/2018 13:41,2018,8,Sunday,13,Part Two,NEWBURY ST,42.34840576,-71.08688339,"(42.34840576, -71.08688339)"
I182068410,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,327,,26/08/2018 13:32,2018,8,Sunday,13,Part Three,WAYLAND ST,42.31368925,-71.0742708,"(42.31368925, -71.07427080)"
I182068409,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,427,,25/08/2018 22:00,2018,8,Saturday,22,Part Three,BABSON ST,42.27595146,-71.09248845,"(42.27595146, -71.09248845)"
I182068408,2629,Harassment,HARASSMENT,C11,462,,25/08/2018 21:30,2018,8,Saturday,21,Part Two,ROSSETER ST,42.30417845,-71.07600129,"(42.30417845, -71.07600129)"
I182068406,3125,Warrant Arrests,WARRANT ARREST,A1, ,,26/08/2018 13:03,2018,8,Sunday,13,Part Three,CAMBRIDGE ST,,,"(0.00000000, 0.00000000)"
I182068405,3301,Verbal Disputes,VERBAL DISPUTE,A1,120,,26/08/2018 12:55,2018,8,Sunday,12,Part Three,COLUMBUS AVE,42.35155945,-71.06835435,"(42.35155945, -71.06835435)"
I182068404,2629,Harassment,HARASSMENT,E5,725,,23/08/2018 07:16,2018,8,Thursday,7,Part Two,VFW PKWY,42.27505251,-71.17307606,"(42.27505251, -71.17307606)"
I182068402,3410,Towed,TOWED MOTOR VEHICLE,D4,143,,26/08/2018 11:09,2018,8,Sunday,11,Part Three,BELVIDERE ST,42.34578542,-71.08229419,"(42.34578542, -71.08229419)"
I182068401,3301,Verbal Disputes,VERBAL DISPUTE,E5,563,,26/08/2018 12:47,2018,8,Sunday,12,Part Three,WASHINGTON ST,42.29148517,-71.12275618,"(42.29148517, -71.12275618)"
I182068401,2647,Other,THREATS TO DO BODILY HARM,E5,563,,26/08/2018 12:47,2018,8,Sunday,12,Part Two,WASHINGTON ST,42.29148517,-71.12275618,"(42.29148517, -71.12275618)"
I182068399,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,C11,252,,22/08/2018 19:00,2018,8,Wednesday,19,Part One,SAVIN HILL AVE,42.31020272,-71.0516847,"(42.31020272, -71.05168470)"
I182068398,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,911,,19/08/2018 23:00,2018,8,Sunday,23,Part One,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)"
I182068395,3410,Towed,TOWED MOTOR VEHICLE,E18,491,,26/08/2018 10:06,2018,8,Sunday,10,Part Three,TACOMA ST,42.26865614,-71.11215892,"(42.26865614, -71.11215892)"
I182068393,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,457,,22/08/2018 12:30,2018,8,Wednesday,12,Part Three,MCLELLAN ST,42.30006791,-71.08430796,"(42.30006791, -71.08430796)"
I182068392,3201,Property Lost,PROPERTY - LOST,C11,357,,22/08/2018 10:00,2018,8,Wednesday,10,Part Three,WESTVILLE ST,42.30063034,-71.06888016,"(42.30063034, -71.06888016)"
I182068391,3001,Medical Assistance,DEATH INVESTIGATION,E5,551,,25/08/2018 22:30,2018,8,Saturday,22,Part Three,CORNELL ST,42.27650961,-71.13100618,"(42.27650961, -71.13100618)"
I182068390,3115,Investigate Person,INVESTIGATE PERSON,E5,691,,26/08/2018 12:29,2018,8,Sunday,12,Part Three,CENTRE ST,42.28709355,-71.14822128,"(42.28709355, -71.14822128)"
I182068389,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,796,,26/08/2018 02:00,2018,8,Sunday,2,Part One,COMMONWEALTH AVE,42.35067088,-71.12808866,"(42.35067088, -71.12808866)"
I182068389,1402,Vandalism,VANDALISM,D14,796,,26/08/2018 02:00,2018,8,Sunday,2,Part Two,COMMONWEALTH AVE,42.35067088,-71.12808866,"(42.35067088, -71.12808866)"
I182068388,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,329,,26/08/2018 00:30,2018,8,Sunday,0,Part Three,DEVON ST,42.30987217,-71.07959478,"(42.30987217, -71.07959478)"
I182068387,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D14,791,,26/08/2018 11:31,2018,8,Sunday,11,Part Three,SUMMIT AVE,42.34437626,-71.13864815,"(42.34437626, -71.13864815)"
I182068386,2629,Harassment,HARASSMENT,B2,312,,26/08/2018 10:07,2018,8,Sunday,10,Part Two,TOWNSEND ST,42.31753807,-71.0880062,"(42.31753807, -71.08800620)"
I182068385,616,Larceny,LARCENY THEFT OF BICYCLE,A1,76,,11/08/2018 17:00,2018,8,Saturday,17,Part One,ANTHONY RIP VALENTI WAY,42.36476267,-71.05921763,"(42.36476267, -71.05921763)"
I182068384,2647,Other,THREATS TO DO BODILY HARM,B3,444,,26/08/2018 09:06,2018,8,Sunday,9,Part Two,HARVARD ST,42.29600751,-71.08387509,"(42.29600751, -71.08387509)"
I182068383,2610,Other,TRESPASSING,C6,220,,01/09/2017 08:00,2017,9,Friday,8,Part Two,E BROADWAY,42.33546813,-71.04489149,"(42.33546813, -71.04489149)"
I182068382,2629,Harassment,HARASSMENT,E18,940,,26/08/2018 10:45,2018,8,Sunday,10,Part Two,BOW ST,42.24410679,-71.11786345,"(42.24410679, -71.11786345)"
I182068381,3410,Towed,TOWED MOTOR VEHICLE,A1,83,,26/08/2018 07:25,2018,8,Sunday,7,Part Three,CHARTER ST,42.36650317,-71.05349707,"(42.36650317, -71.05349707)"
I182068378,3125,Warrant Arrests,WARRANT ARREST,B2,319,,26/08/2018 11:10,2018,8,Sunday,11,Part Three,SEAVER ST,42.30715951,-71.08823566,"(42.30715951, -71.08823566)"
I182068377,3301,Verbal Disputes,VERBAL DISPUTE,B3,418,,26/08/2018 10:49,2018,8,Sunday,10,Part Three,MAXWELL ST,42.28220579,-71.07791871,"(42.28220579, -71.07791871)"
I182068376,3001,Medical Assistance,DEATH INVESTIGATION,E5,560,,25/08/2018 10:00,2018,8,Saturday,10,Part Three,SYCAMORE ST,42.28358229,-71.12614908,"(42.28358229, -71.12614908)"
I182068375,3115,Investigate Person,INVESTIGATE PERSON,E18,543,,26/08/2018 09:54,2018,8,Sunday,9,Part Three,RIVER ST,42.25519156,-71.12761721,"(42.25519156, -71.12761721)"
I182068374,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,276,,26/08/2018 10:12,2018,8,Sunday,10,Part Two,SHAWMUT AVE,42.33318299,-71.08307607,"(42.33318299, -71.08307607)"
I182068373,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,A7,23,,25/08/2018 10:00,2018,8,Saturday,10,Part Three,BROOKS ST,42.37744473,-71.03410833,"(42.37744473, -71.03410833)"
I182068372,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3,439,,26/08/2018 10:44,2018,8,Sunday,10,Part Three,CALLENDER ST,42.28816791,-71.08760718,"(42.28816791, -71.08760718)"
